drift_target,drift_z,mlp_excess_harm,mlp_pred_std,mlp_test_r2,ridge_pred_std,ridge_test_r2,seed,trial,weighted_drift_score,y_test_std
dominant,7.0,1.2135796573419801,7.888996818309776,-0.22345083256531062,10.100477624662775,0.9901288247766694,3,2,6.743236467730794,10.175852256093268
dominant,10.0,3.3225010215869526,7.6815317059149155,-2.3331981327726563,10.149939942940339,0.9893028888142965,3,0,9.824729519074554,10.277325918341367
dominant,10.0,1.1221123587769388,9.030571967144894,-0.13148582252766383,10.553346381990597,0.9906265362492749,3,1,9.79916193523313,10.635007367849488
dominant,10.0,3.0816716335997385,7.859774846765131,-2.0915668185210685,10.100477624662775,0.9901048150786699,3,2,9.626670368634109,10.17585225609327
dominant,15.0,9.032195803134634,7.694240213223099,-8.043419088172358,10.149939942940339,0.9887767149622761,3,0,14.744421658786504,10.277325918341365
dominant,15.0,3.1745925180657264,9.033202480940478,-2.183977866093025,10.553346381990599,0.9906146519727014,3,1,14.731639829225811,10.635007367849488
dominant,15.0,8.170843547588833,7.856989236763832,-7.180789174601994,10.100477624662778,0.990054372986838,3,2,14.432393536806318,10.17585225609327
dominant,20.0,17.48757681136943,7.710520002379985,-16.499537832681014,10.149939942940339,0.9880389786884158,3,0,19.66411379849843,10.277325918341365
dominant,20.0,6.289675027305991,9.037064694185807,-5.299076434696286,10.553346381990597,0.990598592609705,3,1,19.66411772321849,10.635007367849486
dominant,20.0,15.713479588381848,7.859333592789179,-14.723488689897465,10.100477624662775,0.9899908984843822,3,2,19.23811670497852,10.175852256093268
noise,0.0,0.0023773038290155757,10.10630989420646,0.987343245423802,10.149939942940339,0.9897205492528176,3,0,0.018646710683684613,10.277325918341365
noise,0.0,0.0017753456407150203,10.499501109114153,0.9888624339024378,10.553346381990597,0.9906377795431528,3,1,0.06885928443577477,10.635007367849486
noise,0.0,0.0023025110651738734,10.09354106057037,0.9878640909652876,10.100477624662775,0.9901666020304615,3,2,0.01522403228971108,10.17585225609327
noise,1.0,0.00233815710943186,10.05103347423688,0.9873813648025541,10.149939942940339,0.989719521911986,3,0,0.027709873226109565,10.277325918341365
noise,1.0,0.0017097228422937594,10.455128509436216,0.9889257422028664,10.553346381990597,0.9906354650451602,3,1,0.07691735890802455,10.635007367849488
noise,1.0,0.0028337372106129743,10.005027578978597,0.987340375088456,10.100477624662775,0.9901741122990689,3,2,0.024932312268904598,10.17585225609327
noise,2.0,0.0034979585317176376,9.90114272676866,0.9862178676713802,10.149939942940339,0.9897158262030978,3,0,0.03770455161828328,10.277325918341365
noise,2.0,0.00197559829503402,10.37252407207773,0.9886487138510782,10.553346381990597,0.9906243121461122,3,1,0.0864531635432357,10.635007367849488
noise,2.0,0.004285380270564132,9.904461087471876,0.985892737249748,10.100477624662775,0.9901781175203122,3,2,0.034640592248098116,10.175852256093268
noise,3.0,0.0060583530441264966,9.709392032959812,0.9836511090820267,10.149939942940339,0.9897094621261532,3,0,0.04769923001045698,10.277325918341365
noise,3.0,0.002425177146803126,10.313010244570027,0.9881791436992056,10.553346381990597,0.9906043208460087,3,1,0.09598896817844692,10.635007367849488
noise,3.0,0.006245562861424303,9.836507107866554,0.9839330548327669,10.100477624662775,0.9901786176941912,3,2,0.044348872227291634,10.17585225609327
noise,5.0,0.014714259351420012,9.284508165574046,0.9749744695166742,10.149939942940339,0.9896887288680942,3,0,0.06768858679480433,10.277325918341365
noise,5.0,0.00315595829304971,10.304698220070438,0.9873818647495858,10.553346381990597,0.9905378230426355,3,1,0.1150605774488692,10.635007367849486
noise,5.0,0.013522321408198756,9.775227075105063,0.9766467814916582,10.100477624662775,0.9901691028998569,3,2,0.06376543218567858,10.17585225609327
noise,7.0,0.025357759132257685,8.877104906917763,0.9642995630055514,10.149939942940339,0.9896573221378091,3,0,0.08767794357915168,10.277325918341365
noise,7.0,0.004384921056560742,10.326631606487078,0.9860510505784796,10.553346381990599,0.9904359716350404,3,1,0.13413218671929147,10.635007367849488
noise,7.0,0.028949223438213267,9.755752929361796,0.9611963444778525,10.100477624662775,0.9901455679160658,3,2,0.08318199214406567,10.175852256093268
noise,10.0,0.039716832963785476,8.480081837130761,0.949873366318172,10.149939942940339,0.9895901992819575,3,0,0.11766197875567268,10.277325918341365
noise,10.0,0.007474479092648312,10.323976828897434,0.9827424274230837,10.553346381990597,0.990216906515732,3,1,0.16273960062492493,10.635007367849486
noise,10.0,0.0711106265941186,9.689740548718753,0.9189733509910293,10.100477624662775,0.9900839775851479,3,2,0.11230683208164641,10.17585225609327
noise,15.0,0.06059349516530288,8.135382006559132,0.9288314653291043,10.149939942940339,0.9894249604944072,3,0,0.16763537071654122,10.277325918341365
noise,15.0,0.01610301218529908,10.258072463302888,0.9735720177771433,10.553346381990597,0.9896750299624424,3,1,0.21041862380098073,10.635007367849486
noise,15.0,0.1969586981676319,9.537144167524803,0.7929525279187025,10.100477624662775,0.9899112260863344,3,2,0.16084823197761383,10.17585225609327
noise,20.0,0.08284407870715504,7.982560287025738,0.9063489337982885,10.149939942940339,0.9891930125054436,3,0,0.21760876267740967,10.277325918341365
noise,20.0,0.0292637386913559,10.201915762419647,0.9596484546914107,10.553346381990597,0.9889121933827666,3,1,0.2580976469770365,10.635007367849486
noise,20.0,0.39803039432775966,9.40441718584318,0.5916204540756569,10.100477624662775,0.9896508484034165,3,2,0.20938963187358126,10.17585225609327
none,0.0,0.0023892575141345462,10.25377251763968,0.9880892018266259,10.296519672578349,0.9904784593407604,4,0,0.026090365717460803,10.346607473033501
none,0.0,0.0019032462243427917,9.549758258091698,0.9872120985821639,9.551676327617683,0.9891153448065066,4,1,0.058524992083499386,9.649681029789514
none,0.0,0.0029171525755594674,10.65195220488583,0.9881081953546887,10.71828686633543,0.9910253479302482,4,2,0.0345571095276278,10.676066163899286
dominant,0.0,0.0023892575141345462,10.25377251763968,0.9880892018266259,10.296519672578349,0.9904784593407604,4,0,0.026090365717460803,10.346607473033501
dominant,0.0,0.0019032462243427917,9.549758258091698,0.9872120985821639,9.551676327617683,0.9891153448065066,4,1,0.058524992083499386,9.649681029789514
dominant,0.0,0.0029171525755594674,10.65195220488583,0.9881081953546887,10.71828686633543,0.9910253479302482,4,2,0.0345571095276278,10.676066163899286
dominant,1.0,0.00437713562660047,9.915775806988467,0.9861230259374201,10.296519672578349,0.9905001615640205,4,0,0.962353898133209,10.346607473033501
dominant,1.0,0.003397937133006179,9.307908918238784,0.9856948246358759,9.551676327617683,0.9890927617688821,4,1,0.899360303632717,9.649681029789514
dominant,1.0,0.008036279289114323,10.195454253637863,0.9830032679750159,10.718286866335431,0.9910395472641302,4,2,0.9943232429816418,10.676066163899286
dominant,2.0,0.01989797180135977,9.211831753308443,0.9706101988480568,10.296519672578349,0.9905081706494165,4,0,1.9473183407601036,10.346607473033501
dominant,2.0,0.012437882407234202,8.860741110403785,0.9766234904466665,9.551676327617683,0.9890613728539007,4,1,1.8550973164842797,9.649681029789514
dominant,2.0,0.04408298063200711,9.127618314530096,0.9469633864194708,10.718286866335431,0.9910463670514779,4,2,1.9540893764356588,10.676066163899286
dominant,3.0,0.06930166963895168,8.610327754895795,0.9212008169579968,10.29651967257835,0.9905024865969485,4,0,2.9322827833869995,10.346607473033501
dominant,3.0,0.04111159255892749,8.484463177326651,0.947909585502635,9.551676327617683,0.9890211780615625,4,1,2.8108343293358438,9.649681029789514
dominant,3.0,0.16024406520440215,8.096989754080786,0.8308017420878888,10.718286866335431,0.991045807292291,4,2,2.91385550988967,10.676066163899288
dominant,5.0,0.35722983200180225,8.222189218563432,0.6332202070766182,10.296519672578347,0.9904500390784204,4,0,4.902211668640797,10.346607473033501
dominant,5.0,0.21110268903343588,8.242972600811395,0.7778116818113798,9.551676327617683,0.9889143708448157,4,1,4.722308355038972,9.649681029789514
dominant,5.0,0.842252043785745,7.326934004676794,0.14877050534856884,10.718286866335427,0.9910225491343139,4,2,4.833387776797697,10.676066163899286
dominant,7.0,0.9460201034042963,8.224498780823826,0.044322715604139806,10.296519672578345,0.9903428190084361,4,0,6.872140553894588,10.346607473033501
dominant,7.0,0.5551925076000646,8.244800732364107,0.4335798325185771,9.551676327617683,0.9887723401186417,4,1,6.633782380742099,9.649681029789512
dominant,7.0,2.245390509305305,7.2808499047370425,-1.2544207365151059,10.718286866335426,0.990969772790199,4,2,6.752920043705729,10.676066163899286
dominant,10.0,2.385260166889356,8.226334162348065,-1.3951808765198765,10.296519672578349,0.9900792903694794,4,0,9.827033881775284,10.346607473033501
dominant,10.0,1.402042662203513,8.259370083714726,-0.4135494122543082,9.551676327617683,0.9884932499492047,4,1,9.50099341929679,9.649681029789514
dominant,10.0,5.725101240476999,7.292857114741757,-4.7342659788019805,10.71828686633543,0.9908352616750186,4,2,9.632218444067774,10.676066163899286
dominant,15.0,6.2725893748223776,8.225911165329721,-5.28322316160844,10.296519672578349,0.9893662132139375,4,0,14.751856094909765,10.346607473033501
dominant,15.0,3.713984417125922,8.264054033985309,-2.726132435006248,9.55167632761768,0.9878519821196738,4,1,14.279678483554603,9.649681029789514
dominant,15.0,15.171290400590141,7.3059224422090985,-14.180826915037779,10.718286866335433,0.9904634855523622,4,2,14.431049111337856,10.676066163899288
dominant,20.0,12.02560978845598,8.22563866792793,-11.037298980844186,10.296519672578349,0.9883108076117944,4,0,19.676678308044252,10.346607473033501
dominant,20.0,7.157574645090611,8.270837287201752,-6.170584077734388,9.551676327617685,0.9869905673562229,4,1,19.058363547812426,9.649681029789514
dominant,20.0,29.174724698140846,7.308229205516887,-28.1848174773745,10.71828686633543,0.9899072207663449,4,2,19.22987977860793,10.676066163899288
noise,0.0,0.0023892575141345462,10.25377251763968,0.9880892018266259,10.296519672578349,0.9904784593407604,4,0,0.026090365717460803,10.346607473033501
noise,0.0,0.0019032462243427917,9.549758258091698,0.9872120985821639,9.551676327617683,0.9891153448065066,4,1,0.058524992083499386,9.649681029789514
noise,0.0,0.0029171525755594674,10.65195220488583,0.9881081953546887,10.71828686633543,0.9910253479302482,4,2,0.0345571095276278,10.676066163899286
noise,1.0,0.0027635382850268453,10.187799774164105,0.9877031068929323,10.296519672578349,0.9904666451779591,4,0,0.034370740326750915,10.346607473033501
noise,1.0,0.0020515050304417137,9.52483367466802,0.9870359488728263,9.551676327617683,0.989087453903268,4,1,0.06687664906408146,9.649681029789512
noise,1.0,0.0031720793812265446,10.50477417080366,0.9878736422429969,10.71828686633543,0.9910457216242234,4,2,0.044425811686375924,10.676066163899286
noise,2.0,0.0033914034710904595,10.024020410637076,0.9870614573481671,10.296519672578349,0.9904528608192575,4,0,0.04396536310528248,10.346607473033501
noise,2.0,0.0024369431479089876,9.50053069766607,0.9866101340619327,9.551676327617683,0.9890470772098416,4,1,0.07635736940915691,9.649681029789514
noise,2.0,0.004975427156393208,10.247189445259048,0.9860659959420348,10.71828686633543,0.991041423098428,4,2,0.05429451384512404,10.676066163899286
noise,3.0,0.00538632949693485,9.842654860250885,0.9850507767677206,10.296519672578349,0.9904371062646554,4,0,0.05355998588381405,10.346607473033501
noise,3.0,0.0036626953446606825,9.506931635526913,0.9853315193815668,9.551676327617683,0.9889942147262275,4,1,0.08583808975423239,9.649681029789512
noise,3.0,0.009175020362639286,9.893744692443917,0.9818374319902227,10.718286866335431,0.991012452352862,4,2,0.06416321600387215,10.676066163899286
noise,5.0,0.00911345937646002,9.600798108926105,0.9812862271912899,10.296519672578349,0.9903996865677499,4,0,0.07274923144087718,10.346607473033501
noise,5.0,0.010449255316941075,9.604636095546615,0.9784017770714949,9.551676327617683,0.988851032388436,4,1,0.10479953044438323,9.649681029789514
noise,5.0,0.025783684942654372,9.115563191215262,0.9650968092597635,10.718286866335431,0.9908804942024179,4,2,0.08390062032136833,10.676066163899286
noise,7.0,0.012242176011025618,9.458900516164398,0.978112210076217,10.296519672578349,0.9903543860872426,4,0,0.09193847699794032,10.346607473033501
noise,7.0,0.025725868045788025,9.767439138314092,0.9629320388441055,9.551676327617683,0.9886579068898935,4,1,0.12376097113453409,9.649681029789512
noise,7.0,0.04415491574060859,8.521740029641714,0.9464949314322826,10.718286866335431,0.9906498471728912,4,2,0.10363802463886455,10.676066163899286
noise,10.0,0.017884895570793424,9.278261293014431,0.972386763326435,10.296519672578349,0.9902716588972285,4,0,0.12072234533353493,10.346607473033501
noise,10.0,0.06795360164795605,10.015960774536657,0.9203209735677158,9.551676327617683,0.9882745752156719,4,1,0.1522031321697605,9.649681029789514
noise,10.0,0.0658435035664724,7.997321761671584,0.924275331413849,10.71828686633543,0.9901188349803214,4,2,0.13324413111510888,10.676066163899286
noise,15.0,0.029336843886089148,9.007074563091443,0.9607575324431069,10.296519672578349,0.9900943763291961,4,0,0.1686954592261927,10.346607473033501
noise,15.0,0.1918070449697551,10.326890835653407,0.7955789283184592,9.551676327617683,0.9873859732882143,4,1,0.19960673389513775,9.649681029789514
noise,15.0,0.09198103291501214,7.589003058213786,0.896759337348947,10.71828686633543,0.9887403702639591,4,2,0.18258764190884935,10.676066163899286
noise,20.0,0.04697044921953131,8.714930351275154,0.9428973896441214,10.296519672578349,0.9898678388636527,4,0,0.21666857311885043,10.346607473033501
noise,20.0,0.3755037591687067,10.516337117065786,0.6106814674373566,9.551676327617683,0.9861852266060633,4,1,0.24701033562051478,9.649681029789512
noise,20.0,0.12006958906430099,7.353440626846876,0.8666755109890297,10.71828686633543,0.9867451000533307,4,2,0.2319311527025901,10.676066163899286
none,0.0,0.0008034137353137849,9.836635326121364,0.9881224264814773,9.839876930204136,0.9889258402167911,5,0,0.005404952928557195,9.920095987648237
none,0.0,0.0012620737116560976,9.89672711456082,0.9888438624723507,9.893668027126115,0.9901059361840068,5,1,0.007120165158212116,9.976989152584451
none,0.0,0.0011747229419861727,9.632055988889231,0.9871322202062035,9.627755455377581,0.9883069431481897,5,2,0.004065375414249755,9.643569209851242
dominant,0.0,0.0008034137353137849,9.836635326121364,0.9881224264814773,9.839876930204136,0.9889258402167911,5,0,0.005404952928557195,9.920095987648237
dominant,0.0,0.0012620737116560976,9.89672711456082,0.9888438624723507,9.893668027126115,0.9901059361840068,5,1,0.007120165158212116,9.976989152584451
dominant,0.0,0.0011747229419861727,9.632055988889231,0.9871322202062035,9.627755455377581,0.9883069431481897,5,2,0.004065375414249755,9.643569209851242
dominant,1.0,0.0023551250488605957,9.671766954261374,0.9865731725593331,9.839876930204136,0.9889282976081937,5,0,0.9600841946415547,9.920095987648237
dominant,1.0,0.0024891587605710974,9.711989498430215,0.9876294515958902,9.893668027126116,0.9901186103564613,5,1,0.967292345012685,9.976989152584451
dominant,1.0,0.002676748514876204,9.349157199367962,0.9856491492937011,9.627755455377581,0.9883258978085773,5,2,0.9831835212500434,9.643569209851242
dominant,2.0,0.008476895795200057,9.297764037646747,0.9804487275320504,9.839876930204136,0.9889256233272504,5,0,1.914763436354554,9.920095987648237
dominant,2.0,0.011653098217556002,9.208236418845907,0.9784763948450597,9.893668027126116,0.9901294930626157,5,1,1.9274645248671596,9.976989152584451
dominant,2.0,0.01637948931317612,8.775654513126025,0.9719566370262109,9.627755455377581,0.988336126339387,5,2,1.9673019091931903,9.643569209851242
dominant,3.0,0.025972461858530083,8.931996026266527,0.9629453555154313,9.839876930204136,0.9889178173739613,5,0,2.8694426780675526,9.920095987648237
dominant,3.0,0.0403127935451143,8.772848167375823,0.9498257907573557,9.893668027126115,0.99013858430247,5,1,2.8876367047216345,9.97698915258445
dominant,3.0,0.06451951537197564,8.261355598093733,0.9238181133686435,9.627755455377581,0.9883376287406191,5,2,2.951420297136342,9.643569209851242
dominant,5.0,0.14099616794566217,8.56906257617755,0.8478906425046836,9.83987693020414,0.9888868104503458,5,0,4.778801161493546,9.920095987648237
dominant,5.0,0.20720546474068324,8.446340734109388,0.7829459276425952,9.893668027126115,0.9901513923832784,5,1,4.807981064430579,9.976989152584451
dominant,5.0,0.3628037177086505,7.770893495128324,0.6255107374456992,9.62775545537758,0.9883144551543497,5,2,4.919657073022643,9.643569209851242
dominant,7.0,0.3982140294434734,8.514887109817687,0.5906212473938737,9.83987693020414,0.9888352768373471,5,0,6.688159644919545,9.920095987648237
dominant,7.0,0.5629786414333554,8.410209580375616,0.42717839316553097,9.893668027126118,0.9901570345988864,5,1,6.7283254241395225,9.976989152584451
dominant,7.0,1.0221203660742586,7.669142553900891,-0.033863989024489616,9.627755455377578,0.988256377049769,5,2,6.887893848908945,9.643569209851242
dominant,10.0,1.0609063146419957,8.53301196202538,-0.07218682576674018,9.839876930204138,0.9887194888752556,5,0,9.552197370058542,9.920095987648237
dominant,10.0,1.473962002064637,8.408534309335407,-0.4838099401395892,9.893668027126116,0.9901520619250477,5,1,9.608841963702938,9.976989152584451
dominant,10.0,2.728464667785402,7.646795272213332,-1.7403608538643374,9.62775545537758,0.9881038139210644,5,2,9.840249012738404,9.643569209851242
dominant,15.0,2.892359343846161,8.547532556075993,-1.9039354683546401,9.839876930204136,0.9884238754915206,5,0,14.325593578623531,9.920095987648235
dominant,15.0,4.022685340021183,8.401791102096741,-3.0325773952118684,9.893668027126116,0.9901079448093147,5,1,14.409702862975301,9.976989152584451
dominant,15.0,7.460187698146762,7.6474383448596415,-6.472512678698428,9.627755455377585,0.9876750194483336,5,2,14.760840952454155,9.64356920985124
dominant,20.0,5.6207375504493475,8.551299008453704,-4.632737580150207,9.839876930204136,0.9879999702991407,5,0,19.09898978718852,9.920095987648237
dominant,20.0,7.880150064468095,8.40110824296581,-6.890131023432016,9.893668027126116,0.9900190410360794,5,1,19.210563762247688,9.976989152584453
dominant,20.0,14.527670822882392,7.650852125463144,-13.540642751146235,9.62775545537758,0.9870280717361575,5,2,19.681432892169912,9.64356920985124
noise,0.0,0.0008034137353137849,9.836635326121364,0.9881224264814773,9.839876930204136,0.9889258402167911,5,0,0.005404952928557195,9.920095987648237
noise,0.0,0.0012620737116560976,9.89672711456082,0.9888438624723507,9.893668027126115,0.9901059361840068,5,1,0.007120165158212116,9.976989152584451
noise,0.0,0.0011747229419861727,9.632055988889231,0.9871322202062035,9.627755455377581,0.9883069431481897,5,2,0.004065375414249755,9.643569209851242
noise,1.0,0.001374577915464581,9.871731778517177,0.9875193751357737,9.839876930204136,0.9888939530512383,5,0,0.015119523277295266,9.920095987648237
noise,1.0,0.0014921762032524821,9.897302039356486,0.9885439217476477,9.893668027126115,0.9900360979509002,5,1,0.01614416741504114,9.976989152584451
noise,1.0,0.001034706528674434,9.607554761437047,0.9872653544531105,9.627755455377581,0.9883000609817849,5,2,0.013663272061364279,9.643569209851242
noise,2.0,0.00157539354714209,9.854045234957104,0.98724982039577,9.839876930204136,0.9888252139429121,5,0,0.024834093626033334,9.920095987648237
noise,2.0,0.002426947075154118,9.844773757781068,0.9875097971281903,9.893668027126115,0.9899367442033444,5,1,0.025698891552394146,9.976989152584451
noise,2.0,0.0012232882258718103,9.564688236877682,0.9870692043464927,9.627755455377581,0.9882924925723645,5,2,0.023261168708478802,9.643569209851242
noise,3.0,0.0016680505518663624,9.80688830957099,0.9870515723399462,9.839876930204136,0.9887196228918126,5,0,0.03454866397477137,9.920095987648237
noise,3.0,0.0038851390753367188,9.771289831560722,0.985922735866003,9.893668027126115,0.9898078749413397,5,1,0.03525361568974718,9.976989152584451
noise,3.0,0.0016268140592594627,9.526674730072354,0.986657423860669,9.627755455377581,0.9882842379199285,5,2,0.03285906535559335,9.643569209851242
noise,5.0,0.0024914565143473455,9.64640195864423,0.9859064284469461,9.839876930204136,0.9883978849612934,5,0,0.05397780467224755,9.920095987648237
noise,5.0,0.008353450974590726,9.637057058113484,0.9811081388993924,9.893668027126116,0.9894615898739831,5,1,0.05436306396445316,9.976989152584451
noise,5.0,0.0029337829758844247,9.45998310449491,0.9853318869101249,9.627755455377581,0.9882656698860093,5,2,0.052054858649822455,9.643569209851242
noise,7.0,0.0027300359865707335,9.555463310667397,0.9851987032731101,9.839876930204136,0.9879287392596808,5,0,0.07340694536972368,9.920095987648237
noise,7.0,0.015053370265151966,9.508040885002089,0.9739438724836784,9.893668027126116,0.9889972427488304,5,1,0.07347251223915921,9.976989152584451
noise,7.0,0.005418140027532603,9.445967756716502,0.9828262168524947,9.627755455377581,0.9882443568800273,5,2,0.07125065194405149,9.643569209851242
noise,10.0,0.0028405574897009123,9.572671094978451,0.9841080736467608,9.839876930204136,0.9869486311364617,5,0,0.10255065641593787,9.920095987648237
noise,10.0,0.026615088989954794,9.375986317929504,0.9614642667127785,9.893668027126115,0.9880793557027333,5,1,0.10213668465121838,9.976989152584451
noise,10.0,0.012123694525358997,9.488591704579875,0.9760835460230779,9.627755455377581,0.9882072405484369,5,2,0.10004434188539513,9.643569209851242
noise,15.0,0.0025035000704831667,9.603777944258375,0.9820745786718127,9.839876930204136,0.9845780787422959,5,0,0.15112350815962813,9.920095987648237
noise,15.0,0.052905769355138466,9.317561003011148,0.9330534643151189,9.893668027126115,0.9859592336702574,5,1,0.1499103053379835,9.976989152584451
noise,15.0,0.03562227123547179,9.567132826948695,0.952509383900001,9.627755455377581,0.9881316551354727,5,2,0.1480338251209678,9.643569209851242
noise,20.0,0.0002294076558319036,9.577164556243863,0.981056820122964,9.839876930204136,0.9812862277787959,5,0,0.19969635990331844,9.920095987648237
noise,20.0,0.09216945386454922,9.339011450715274,0.8909317699120061,9.893668027126115,0.9831012237765553,5,1,0.19768392602474852,9.976989152584451
noise,20.0,0.07943063592739485,9.590074926439906,0.9086082777197217,9.627755455377581,0.9880389136471166,5,2,0.19602330835654028,9.643569209851242
none,0.0,0.0023234079202135716,9.880106267490534,0.9890904013525995,9.882939352309585,0.9914138092728131,6,0,0.016654763623102625,10.016399349025587
none,0.0,0.0015740543929327888,9.918994573937221,0.9874128375627348,9.942929242743888,0.9889868919556676,6,1,0.01881200863408609,9.961638510092362
none,0.0,0.001967819602926024,10.057255278562096,0.9872366942289698,10.12557939075099,0.9892045138318958,6,2,0.026024466132661447,10.1460689995551
dominant,0.0,0.0023234079202135716,9.880106267490534,0.9890904013525995,9.882939352309585,0.9914138092728131,6,0,0.016654763623102625,10.016399349025587
dominant,0.0,0.0015740543929327888,9.918994573937221,0.9874128375627348,9.942929242743888,0.9889868919556676,6,1,0.01881200863408609,9.961638510092362
dominant,0.0,0.001967819602926024,10.057255278562096,0.9872366942289698,10.12557939075099,0.9892045138318958,6,2,0.026024466132661447,10.1460689995551
dominant,1.0,0.004051447463154112,9.596247070225493,0.9873493643052638,9.882939352309585,0.9914008117684179,6,0,0.9782466416540381,10.016399349025587
dominant,1.0,0.005202222859929551,9.554377368060004,0.9837850420240364,9.942929242743888,0.9889872648839659,6,1,0.9948631333521039,9.961638510092362
dominant,1.0,0.003054745969588879,9.858053171318144,0.9861581249410639,10.12557939075099,0.9892128709106528,6,2,1.0035147955319745,10.1460689995551
dominant,2.0,0.015339147231768102,9.065839419516406,0.9760443903990589,9.882939352309585,0.991383537630827,6,0,1.9678077207094176,10.016399349025587
dominant,2.0,0.027991503372055138,8.759957926980627,0.9609959996912953,9.942929242743888,0.9889875030633505,6,1,1.9709142580701229,9.961638510092362
dominant,2.0,0.011024326176683807,9.384566456656438,0.9781861657203602,10.12557939075099,0.989210491897044,6,2,1.9810051249312868,10.1460689995551
dominant,3.0,0.054169501795117814,8.543297537640068,0.9371924850649228,9.882939352309583,0.9913619868600406,6,0,2.9573687997648013,10.016399349025587
dominant,3.0,0.10018689136475623,8.133416496595064,0.8888007151290651,9.942929242743888,0.9889876064938213,6,1,2.9469653827881386,9.961638510092362
dominant,3.0,0.038521649428239435,8.973674268968717,0.9506757273628302,10.125579390750993,0.9891973767910697,6,2,2.9584954543306,10.1460689995551
dominant,5.0,0.30649467111261686,8.036447322974977,0.6848113843062642,9.882939352309585,0.9913060554188811,6,0,4.93649095787556,10.016399349025587
dominant,5.0,0.4954682408294532,7.8118479932965,0.49351916827856857,9.942929242743888,0.9889874091080217,6,1,4.899067632224175,9.96163851009236
dominant,5.0,0.19780857142623887,8.660654179520977,0.791330366875785,10.12557939075099,0.9891389383020238,6,2,4.9134761131292235,10.1460689995551
dominant,7.0,0.8585903866319127,7.985040909007214,0.13264263081302652,9.882939352309586,0.9912330174449392,6,0,6.915613115986325,10.016399349025587
dominant,7.0,1.280940810267208,7.74770124567024,-0.2919541375406407,9.942929242743885,0.9889866727265673,6,1,6.851169881660214,9.961638510092362
dominant,7.0,0.5269487507845381,8.603112470935976,0.46208880465897706,10.12557939075099,0.9890375554435151,6,2,6.868456771927838,10.1460689995551
dominant,10.0,2.2341550900537017,7.9953432669933955,-1.2430637043186423,9.882939352309585,0.9910913857350594,6,0,9.884296353152461,10.016399349025587
dominant,10.0,3.213425376549703,7.725951787997114,-2.2244408190121705,9.942929242743887,0.9889845575375326,6,1,9.779323255814278,9.96163851009236
dominant,10.0,1.3467831686499951,8.597480048789057,-0.35797820818698556,10.12557939075099,0.9888049604630096,6,2,9.800927760125786,10.146068999555101
dominant,15.0,5.972286260838501,8.001285706192522,-4.9815164606171525,9.882939352309588,0.9907698002213484,6,0,14.832101748429357,10.016399349025585
dominant,15.0,8.45145747886323,7.720439750149002,-7.4624791416190295,9.942929242743892,0.9889783372442,6,1,14.659578879404366,9.96163851009236
dominant,15.0,3.574487996549668,8.605251179516419,-2.586285416234815,10.12557939075099,0.9882025803148534,6,2,14.688379407122358,10.146068999555101
dominant,20.0,11.522825047406931,8.001938287904181,-10.532483748529183,9.882939352309586,0.9903412988777478,6,0,19.779907143706257,10.016399349025585
dominant,20.0,16.210876717024142,7.717805411332952,-15.221907968796117,9.942929242743887,0.988968748228024,6,1,19.539834502994445,9.96163851009236
dominant,20.0,6.882113347994986,8.602877091112047,-5.894781550137431,10.125579390750993,0.987331797857555,6,2,19.575831054118908,10.146068999555101
noise,0.0,0.0023234079202135716,9.880106267490534,0.9890904013525995,9.882939352309585,0.9914138092728131,6,0,0.016654763623102625,10.016399349025587
noise,0.0,0.0015740543929327888,9.918994573937221,0.9874128375627348,9.942929242743888,0.9889868919556676,6,1,0.01881200863408609,9.961638510092362
noise,0.0,0.001967819602926024,10.057255278562096,0.9872366942289698,10.12557939075099,0.9892045138318958,6,2,0.026024466132661447,10.1460689995551
noise,1.0,0.0024426701291226927,9.818161882235284,0.9889433990066403,9.882939352309585,0.991386069135763,6,0,0.024159326486991983,10.016399349025587
noise,1.0,0.0018772228532372148,9.893636723103166,0.9871103759564424,9.942929242743888,0.9889875988096796,6,1,0.0278831232514222,9.961638510092362
noise,1.0,0.0020677682694697497,10.007652510375635,0.9871407624703832,10.12557939075099,0.9892085307398529,6,2,0.034407778389835546,10.1460689995551
noise,2.0,0.004346972812032779,9.622529733904207,0.9869964385565523,9.882939352309585,0.9913434113685851,6,0,0.03384639021096538,10.016399349025587
noise,2.0,0.002568704964835966,9.784748299498979,0.9864177575311025,9.942929242743888,0.9889864624959385,6,1,0.03735246274993007,9.961638510092362
noise,2.0,0.002877835508158122,9.844719813946533,0.9863334920041456,10.12557939075099,0.9892113275123037,6,2,0.04403302965949932,10.1460689995551
noise,3.0,0.008870468510304597,9.325520951508965,0.9824153674609746,9.882939352309585,0.9912858359712792,6,0,0.04353345393493877,10.016399349025587
noise,3.0,0.003721661951775479,9.672051612285756,0.985261821062669,9.942929242743888,0.9889834830144445,6,1,0.046821802248437995,9.961638510092362
noise,3.0,0.0050797480448245835,9.602206013987827,0.9841331561044234,10.12557939075099,0.989212904149248,6,2,0.05365828092916309,10.1460689995551
noise,5.0,0.024502576769708462,8.678599063571829,0.9666233555165753,9.882939352309585,0.9911259322862838,6,0,0.0629075813828856,10.016399349025587
noise,5.0,0.0051261066647702025,9.458820961750384,0.9838458878834275,9.942929242743888,0.9889719945481977,6,1,0.06576048124545372,9.961638510092362
