activation,alpha,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
identity,0.0001,noise,2.0,"(100,)",5.329682221333343e-06,0.989689131472616,2,0.9896944611548373,6
identity,0.0001,noise,2.0,"(100,)",2.3668141546973054e-05,0.9913316532165427,2,0.9913553213580897,7
identity,0.0001,noise,2.0,"(100,)",0.00017766540120622842,0.9904545601264284,2,0.9906322255276346,8
identity,0.0001,noise,2.0,"(100,)",-5.582489927991041e-06,0.9907601450052336,2,0.9907545625153056,9
identity,0.0001,noise,10.0,"(100,)",4.238444540227704e-06,0.9908109107632641,2,0.9908151492078043,0
identity,0.0001,noise,10.0,"(100,)",-0.00015461559360285815,0.9908276703166481,2,0.9906730547230452,1
identity,0.0001,noise,10.0,"(100,)",0.00010357811587757837,0.9902080685228252,2,0.9903116466387027,2
identity,0.0001,noise,10.0,"(100,)",0.00010044854173807405,0.9893335917997456,2,0.9894340403414836,3
identity,0.0001,noise,10.0,"(100,)",-1.2565711099532528e-05,0.9907246657132817,2,0.9907121000021821,4
identity,0.0001,noise,10.0,"(100,)",-0.00012115831667069976,0.9905361459406081,2,0.9904149876239374,5
identity,0.0001,noise,10.0,"(100,)",0.00015738377957552618,0.9895713186023193,2,0.9897287023818948,6
identity,0.0001,noise,10.0,"(100,)",3.754270883771227e-05,0.9911955579849363,2,0.991233100693774,7
identity,0.0001,noise,10.0,"(100,)",0.0018400279821205734,0.9878261451272491,2,0.9896661731093697,8
identity,0.0001,noise,10.0,"(100,)",1.0791247579522434e-05,0.9904983253526317,2,0.9905091166002112,9
identity,0.0001,noise,20.0,"(100,)",-6.534338147889951e-05,0.9879489903514105,2,0.9878836469699316,0
identity,0.0001,noise,20.0,"(100,)",-0.0008495506769499173,0.9907837557297623,2,0.9899342050528124,1
identity,0.0001,noise,20.0,"(100,)",0.0005974457662945021,0.9887777663587188,2,0.9893752121250133,2
identity,0.0001,noise,20.0,"(100,)",0.0004610867077131653,0.9889501881226306,2,0.9894112748303437,3
identity,0.0001,noise,20.0,"(100,)",-3.574109912896084e-05,0.9906963031651633,2,0.9906605620660344,4
identity,0.0001,noise,20.0,"(100,)",-0.0004833346349997214,0.9905055043035408,2,0.9900221696685411,5
identity,0.0001,noise,20.0,"(100,)",0.0008258002454673008,0.9888611120244887,2,0.989686912269956,6
identity,0.0001,noise,20.0,"(100,)",7.774542156691044e-05,0.9909098856157287,2,0.9909876310372956,7
identity,0.0001,noise,20.0,"(100,)",0.007087602512527491,0.9791284141701199,2,0.9862160166826474,8
identity,0.0001,noise,20.0,"(100,)",4.981510751767004e-05,0.9896933569193025,2,0.9897431720268202,9
identity,1.0,dominant,0.0,"(100,)",-9.975181647470244e-06,0.9917613105143624,2,0.991751335332715,0
identity,1.0,dominant,0.0,"(100,)",1.7006139294117872e-05,0.9888850002458661,2,0.9889020063851602,1
identity,1.0,dominant,0.0,"(100,)",-1.4269041471171029e-05,0.9883935458096924,2,0.9883792767682212,2
identity,1.0,dominant,0.0,"(100,)",-2.0589529009740204e-05,0.9902217198233589,2,0.9902011302943492,3
identity,1.0,dominant,0.0,"(100,)",6.254685266604554e-06,0.9881106382118405,2,0.9881168928971071,4
identity,1.0,dominant,0.0,"(100,)",7.347105930644027e-06,0.9902054010509914,2,0.9902127481569221,5
identity,1.0,dominant,0.0,"(100,)",2.5641297463074864e-06,0.991327811308666,2,0.9913303754384123,6
identity,1.0,dominant,0.0,"(100,)",2.497806228751731e-05,0.9898587772859992,2,0.9898837553482868,7
identity,1.0,dominant,0.0,"(100,)",7.446731911553428e-06,0.9891871390778584,2,0.9891945858097699,8
identity,1.0,dominant,0.0,"(100,)",8.334057816639096e-06,0.9903390149909062,2,0.9903473490487228,9
identity,1.0,dominant,2.0,"(100,)",8.811353353843643e-06,0.9917529217987215,2,0.9917617331520754,0
identity,1.0,dominant,2.0,"(100,)",5.277233259859404e-05,0.9888194744402773,2,0.9888722467728759,1
identity,1.0,dominant,2.0,"(100,)",-1.4585860397930972e-05,0.9883979025748589,2,0.988383316714461,2
identity,1.0,dominant,2.0,"(100,)",-2.0888241122007933e-05,0.9902132790574415,2,0.9901923908163195,3
identity,1.0,dominant,2.0,"(100,)",1.9402169118110102e-05,0.9881257143824558,2,0.9881451165515739,4
identity,1.0,dominant,2.0,"(100,)",2.5565133225491365e-05,0.9901752103985695,2,0.990200775531795,5
identity,1.0,dominant,2.0,"(100,)",3.235045582472562e-05,0.9913141884779126,2,0.9913465389337374,6
identity,1.0,dominant,2.0,"(100,)",6.436747914218e-05,0.9896012812157243,2,0.9896656486948665,7
identity,1.0,dominant,2.0,"(100,)",9.649600671080005e-05,0.989098136597928,2,0.9891946326046388,8
identity,1.0,dominant,2.0,"(100,)",2.208845639839474e-05,0.9903127207475707,2,0.9903348092039691,9
identity,1.0,dominant,10.0,"(100,)",7.918363327075184e-05,0.9917110465357651,2,0.9917902301690359,0
identity,1.0,dominant,10.0,"(100,)",0.0006793534452711469,0.9878438140890884,2,0.9885231675343595,1
identity,1.0,dominant,10.0,"(100,)",5.431434339198127e-05,0.9882441091914468,2,0.9882984235348388,2
identity,1.0,dominant,10.0,"(100,)",0.00020368572475337743,0.9897510258726963,2,0.9899547115974496,3
identity,1.0,dominant,10.0,"(100,)",1.0667018438437204e-05,0.9881656390819963,2,0.9881763061004347,4
identity,1.0,dominant,10.0,"(100,)",0.00048072193022430376,0.9892986580989248,2,0.9897793800291491,5
identity,1.0,dominant,10.0,"(100,)",0.001662233083834841,0.9895797498716535,2,0.9912419829554884,6
identity,1.0,dominant,10.0,"(100,)",0.000700750302775055,0.9860841720955624,2,0.9867849223983375,7
identity,1.0,dominant,10.0,"(100,)",0.0025234839822503297,0.9866430480562616,2,0.9891665320385119,8
identity,1.0,dominant,10.0,"(100,)",0.0002853705192547018,0.9897943225672817,2,0.9900796930865364,9
identity,1.0,dominant,20.0,"(100,)",0.00015640779796743942,0.991639981556186,2,0.9917963893541535,0
identity,1.0,dominant,20.0,"(100,)",0.002550491599884297,0.985018735110227,2,0.9875692267101113,1
identity,1.0,dominant,20.0,"(100,)",0.00029831642699773564,0.9876666214630055,2,0.9879649378900033,2
identity,1.0,dominant,20.0,"(100,)",0.0009923830143271362,0.9882091066193445,2,0.9892014896336716,3
identity,1.0,dominant,20.0,"(100,)",-0.00013823336360441196,0.9881696899948508,2,0.9880314566312464,4
identity,1.0,dominant,20.0,"(100,)",0.001909808474066188,0.9865024409219653,2,0.9884122493960315,5
identity,1.0,dominant,20.0,"(100,)",0.007098745347163815,0.983631820226527,2,0.9907305655736908,6
identity,1.0,dominant,20.0,"(100,)",0.0025735854337993747,0.9760917548074695,2,0.9786653402412688,7
identity,1.0,dominant,20.0,"(100,)",0.010216498423444742,0.9788512604798033,2,0.989067758903248,8
identity,1.0,dominant,20.0,"(100,)",0.0010830681520160867,0.9882165771262899,2,0.9892996452783059,9
identity,1.0,noise,0.0,"(100,)",-9.975181647470244e-06,0.9917613105143624,2,0.991751335332715,0
identity,1.0,noise,0.0,"(100,)",1.7006139294117872e-05,0.9888850002458661,2,0.9889020063851602,1
identity,1.0,noise,0.0,"(100,)",-1.4269041471171029e-05,0.9883935458096924,2,0.9883792767682212,2
identity,1.0,noise,0.0,"(100,)",-2.0589529009740204e-05,0.9902217198233589,2,0.9902011302943492,3
identity,1.0,noise,0.0,"(100,)",6.254685266604554e-06,0.9881106382118405,2,0.9881168928971071,4
identity,1.0,noise,0.0,"(100,)",7.347105930644027e-06,0.9902054010509914,2,0.9902127481569221,5
identity,1.0,noise,0.0,"(100,)",2.5641297463074864e-06,0.991327811308666,2,0.9913303754384123,6
identity,1.0,noise,0.0,"(100,)",2.497806228751731e-05,0.9898587772859992,2,0.9898837553482868,7
identity,1.0,noise,0.0,"(100,)",7.446731911553428e-06,0.9891871390778584,2,0.9891945858097699,8
identity,1.0,noise,0.0,"(100,)",8.334057816639096e-06,0.9903390149909062,2,0.9903473490487228,9
identity,1.0,noise,2.0,"(100,)",-2.097142327717183e-05,0.9917674603410344,2,0.9917464889177572,0
identity,1.0,noise,2.0,"(100,)",1.5669830466524814e-05,0.9888869394848616,2,0.9889026093153281,1
identity,1.0,noise,2.0,"(100,)",1.5295978664897625e-05,0.9883480207614078,2,0.9883633167400727,2
identity,1.0,noise,2.0,"(100,)",-1.2465366156955149e-05,0.9902134329116317,2,0.9902009675454747,3
identity,1.0,noise,2.0,"(100,)",-5.873008808388036e-06,0.9881556559779553,2,0.9881497829691469,4
identity,1.0,noise,2.0,"(100,)",7.88694239750587e-06,0.9902036095834582,2,0.9902114965258557,5
identity,1.0,noise,2.0,"(100,)",-3.10008288928465e-07,0.9913395319598399,2,0.991339221951551,6
identity,1.0,noise,2.0,"(100,)",3.0012632966536223e-05,0.9898437129823215,2,0.9898737256152881,7
identity,1.0,noise,2.0,"(100,)",1.3398015685783804e-06,0.9891869803359117,2,0.9891883201374803,8
identity,1.0,noise,2.0,"(100,)",-2.5881686075202026e-05,0.9903078979029237,2,0.9902820162168485,9
identity,1.0,noise,10.0,"(100,)",-6.195679544840349e-05,0.9917866652554201,2,0.9917247084599717,0
identity,1.0,noise,10.0,"(100,)",1.3659285812872568e-05,0.9888910998626701,2,0.988904759148483,1
identity,1.0,noise,10.0,"(100,)",0.0004915611658393715,0.9876873496861555,2,0.9881789108519948,2
identity,1.0,noise,10.0,"(100,)",7.559843497939589e-05,0.9901155102462762,2,0.9901911086812556,3
identity,1.0,noise,10.0,"(100,)",9.681997256305586e-05,0.9880668492719062,2,0.9881636692444693,4
identity,1.0,noise,10.0,"(100,)",6.288204772997297e-06,0.990108886873146,2,0.990115175077919,5
identity,1.0,noise,10.0,"(100,)",4.670474945744907e-05,0.991298080025252,2,0.9913447847747094,6
identity,1.0,noise,10.0,"(100,)",6.385358967175847e-05,0.9897569677774181,2,0.9898208213670898,7
identity,1.0,noise,10.0,"(100,)",-9.99786052503504e-05,0.9891861609389137,2,0.9890861823336633,8
identity,1.0,noise,10.0,"(100,)",-0.0008600841044024143,0.9896848428344275,2,0.9888247587300251,9
identity,1.0,noise,20.0,"(100,)",-0.00010643942337995593,0.9917985340157229,2,0.991692094592343,0
identity,1.0,noise,20.0,"(100,)",1.864915897265007e-05,0.9888882080340408,2,0.9889068571930134,1
identity,1.0,noise,20.0,"(100,)",0.0018924041397254676,0.985784726357334,2,0.9876771304970595,2
identity,1.0,noise,20.0,"(100,)",0.0003107042732808374,0.9898473631230779,2,0.9901580673963587,3
identity,1.0,noise,20.0,"(100,)",0.0005653946540380428,0.987350865905701,2,0.987916260559739,4
identity,1.0,noise,20.0,"(100,)",-4.165905115316448e-06,0.9897934805948526,2,0.9897893146897373,5
identity,1.0,noise,20.0,"(100,)",0.00023712364388706053,0.9910475123936284,2,0.9912846360375155,6
identity,1.0,noise,20.0,"(100,)",0.0001369858020282555,0.9895889382933559,2,0.9897259240953842,7
identity,1.0,noise,20.0,"(100,)",-0.0003996306560296592,0.9891847217269406,2,0.988785091070911,8
identity,1.0,noise,20.0,"(100,)",-0.003471850873519533,0.987784203886532,2,0.9843123530130125,9
identity,0.1,dominant,0.0,"(100,)",-5.777622502867175e-06,0.9893955529225227,2,0.9893897753000198,0
identity,0.1,dominant,0.0,"(100,)",5.341640074607579e-05,0.9890747805639947,2,0.9891281969647407,1
identity,0.1,dominant,0.0,"(100,)",7.099470962779186e-06,0.9915719434986443,2,0.9915790429696071,2
identity,0.1,dominant,0.0,"(100,)",-3.445807077784302e-06,0.9922459389306411,2,0.9922424931235633,3
identity,0.1,dominant,0.0,"(100,)",-5.424225877792566e-06,0.9897262535484577,2,0.9897208293225799,4
identity,0.1,dominant,0.0,"(100,)",1.5918842749651496e-05,0.9902532987954265,2,0.9902692176381761,5
identity,0.1,dominant,0.0,"(100,)",0.00035132114729508057,0.9906609140771085,2,0.9910122352244036,6
identity,0.1,dominant,0.0,"(100,)",7.005220610922791e-06,0.9902058509677506,2,0.9902128561883615,7
identity,0.1,dominant,0.0,"(100,)",1.5599515336250924e-05,0.988604166729304,2,0.9886197662446402,8
identity,0.1,dominant,0.0,"(100,)",-5.711711296152444e-07,0.9884214473952447,2,0.9884208762241151,9
identity,0.1,dominant,2.0,"(100,)",-1.5605028836906953e-06,0.9893796591657618,2,0.9893780986628781,0
identity,0.1,dominant,2.0,"(100,)",2.2977327312045936e-05,0.9891465176383324,2,0.9891694949656444,1
identity,0.1,dominant,2.0,"(100,)",1.8335212108588905e-06,0.9915701355250698,2,0.9915719690462806,2
identity,0.1,dominant,2.0,"(100,)",-1.398539702601731e-06,0.9922560035869207,2,0.9922546050472181,3
identity,0.1,dominant,2.0,"(100,)",-1.9072096326344656e-05,0.9896546483353286,2,0.9896355762390022,4
identity,0.1,dominant,2.0,"(100,)",0.00018134798997304635,0.9900875517003522,2,0.9902688996903253,5
identity,0.1,dominant,2.0,"(100,)",0.0016091164438903904,0.9893989069751306,2,0.991008023419021,6
identity,0.1,dominant,2.0,"(100,)",9.306559748512022e-06,0.990187106533503,2,0.9901964130932515,7
identity,0.1,dominant,2.0,"(100,)",2.4358756934295123e-05,0.9885922122862898,2,0.9886165710432241,8
identity,0.1,dominant,2.0,"(100,)",6.96771361718973e-08,0.9883817251474947,2,0.9883817948246308,9
identity,0.1,dominant,10.0,"(100,)",7.420854772277607e-05,0.9891426797185254,2,0.9892168882662482,0
identity,0.1,dominant,10.0,"(100,)",0.00020867764123988497,0.9889967904575436,2,0.9892054680987835,1
identity,0.1,dominant,10.0,"(100,)",-3.272054683023384e-05,0.9915622634719938,2,0.9915295429251636,2
identity,0.1,dominant,10.0,"(100,)",-5.776279023206321e-05,0.9921287251840382,2,0.9920709623938061,3
identity,0.1,dominant,10.0,"(100,)",-0.00012978775309913093,0.9891264907918175,2,0.9889967030387183,4
identity,0.1,dominant,10.0,"(100,)",0.004360407431112101,0.9858817416147294,2,0.9902421490458415,5
identity,0.1,dominant,10.0,"(100,)",0.0307942181079901,0.9601817710089887,2,0.9909759891169788,6
identity,0.1,dominant,10.0,"(100,)",2.6505808123578056e-05,0.9900776882627944,2,0.990104194070918,7
identity,0.1,dominant,10.0,"(100,)",0.00022312731393048235,0.9882672373520516,2,0.9884903646659821,8
identity,0.1,dominant,10.0,"(100,)",2.0526767161577197e-05,0.9881007648810373,2,0.9881212916481988,9
identity,0.1,dominant,20.0,"(100,)",0.0003014461482725439,0.9884562954640467,2,0.9887577416123192,0
identity,0.1,dominant,20.0,"(100,)",0.001132580400892147,0.9878271116557442,2,0.9889596920566364,1
identity,0.1,dominant,20.0,"(100,)",-0.00010626623720721984,0.9915509830483983,2,0.9914447168111911,2
identity,0.1,dominant,20.0,"(100,)",-0.00027346307346098886,0.9915926688674315,2,0.9913192057939705,3
identity,0.1,dominant,20.0,"(100,)",-0.0003944617177671361,0.9879223863076915,2,0.9875279245899243,4
identity,0.1,dominant,20.0,"(100,)",0.017498253150091125,0.9726531301707153,2,0.9901513833208064,5
identity,0.1,dominant,20.0,"(100,)",0.12162191626298002,0.8692798590452955,2,0.9909017753082755,6
identity,0.1,dominant,20.0,"(100,)",6.599112519733996e-05,0.989863424223544,2,0.9899294153487413,7
identity,0.1,dominant,20.0,"(100,)",0.0008399840890346288,0.9872374150693453,2,0.9880773991583799,8
identity,0.1,dominant,20.0,"(100,)",8.63589478580229e-05,0.987474904178187,2,0.987561263126045,9
identity,0.1,noise,0.0,"(100,)",-5.777622502867175e-06,0.9893955529225227,2,0.9893897753000198,0
identity,0.1,noise,0.0,"(100,)",5.341640074607579e-05,0.9890747805639947,2,0.9891281969647407,1
identity,0.1,noise,0.0,"(100,)",7.099470962779186e-06,0.9915719434986443,2,0.9915790429696071,2
identity,0.1,noise,0.0,"(100,)",-3.445807077784302e-06,0.9922459389306411,2,0.9922424931235633,3
identity,0.1,noise,0.0,"(100,)",-5.424225877792566e-06,0.9897262535484577,2,0.9897208293225799,4
identity,0.1,noise,0.0,"(100,)",1.5918842749651496e-05,0.9902532987954265,2,0.9902692176381761,5
identity,0.1,noise,0.0,"(100,)",0.00035132114729508057,0.9906609140771085,2,0.9910122352244036,6
identity,0.1,noise,0.0,"(100,)",7.005220610922791e-06,0.9902058509677506,2,0.9902128561883615,7
identity,0.1,noise,0.0,"(100,)",1.5599515336250924e-05,0.988604166729304,2,0.9886197662446402,8
identity,0.1,noise,0.0,"(100,)",-5.711711296152444e-07,0.9884214473952447,2,0.9884208762241151,9
identity,0.1,noise,2.0,"(100,)",-2.2427567637484103e-06,0.9893928317147319,2,0.9893905889579682,0
identity,0.1,noise,2.0,"(100,)",9.848868703088431e-05,0.9888699840361365,2,0.9889684727231673,1
identity,0.1,noise,2.0,"(100,)",-2.302984469571001e-06,0.9915521270679281,2,0.9915498240834585,2
identity,0.1,noise,2.0,"(100,)",-1.742586460684592e-07,0.9922543548071636,2,0.9922541805485176,3
identity,0.1,noise,2.0,"(100,)",9.057456660355179e-06,0.9896792498979862,2,0.9896883073546465,4
identity,0.1,noise,2.0,"(100,)",1.3020031944477317e-05,0.990246420750953,2,0.9902594407828975,5
identity,0.1,noise,2.0,"(100,)",0.0003545657200161312,0.9906592897925963,2,0.9910138555126125,6
identity,0.1,noise,2.0,"(100,)",-5.676087782902073e-06,0.990221762417274,2,0.9902160863294911,7
identity,0.1,noise,2.0,"(100,)",1.92730005449393e-05,0.9885855574863228,2,0.9886048304868678,8
identity,0.1,noise,2.0,"(100,)",3.627554361784746e-06,0.9883932827066929,2,0.9883969102610547,9
identity,0.1,noise,10.0,"(100,)",0.0002243599215341341,0.9891664806587239,2,0.9893908405802581,0
identity,0.1,noise,10.0,"(100,)",0.0005825548199377417,0.9869398388615941,2,0.9875223936815318,1
identity,0.1,noise,10.0,"(100,)",-0.00014008279310451233,0.9914148008499434,2,0.9912747180568389,2
identity,0.1,noise,10.0,"(100,)",7.611735117063478e-05,0.991882551595375,2,0.9919586689465456,3
identity,0.1,noise,10.0,"(100,)",0.00012928592962857532,0.9893753490969921,2,0.9895046350266207,4
identity,0.1,noise,10.0,"(100,)",-6.435035036056469e-05,0.9900285214038484,2,0.9899641710534879,5
identity,0.1,noise,10.0,"(100,)",0.0004653518238646459,0.9905506956956407,2,0.9910160475195053,6
identity,0.1,noise,10.0,"(100,)",-2.002666799361119e-05,0.9902477793604487,2,0.9902277526924551,7
identity,0.1,noise,10.0,"(100,)",0.00013613766832021312,0.9881805130050907,2,0.9883166506734109,8
identity,0.1,noise,10.0,"(100,)",4.3855059367436944e-05,0.9882140124311403,2,0.9882578674905077,9
identity,0.1,noise,20.0,"(100,)",0.0009856555039230441,0.9883987428328134,2,0.9893843983367364,0
identity,0.1,noise,20.0,"(100,)",0.0018711357085464675,0.9820274995014208,2,0.9838986352099672,1
identity,0.1,noise,20.0,"(100,)",-0.0005376900244355998,0.9911125069634428,2,0.9905748169390072,2
identity,0.1,noise,20.0,"(100,)",0.0003136940496434315,0.990505497465412,2,0.9908191915150555,3
identity,0.1,noise,20.0,"(100,)",0.0004197504421727949,0.9887347291477565,2,0.9891544795899293,4
identity,0.1,noise,20.0,"(100,)",-0.0003090573911807004,0.9893277760892426,2,0.9890187186980619,5
identity,0.1,noise,20.0,"(100,)",0.0008239020328436597,0.9901852349169067,2,0.9910091369497503,6
identity,0.1,noise,20.0,"(100,)",4.387807681338618e-05,0.9901956356158494,2,0.9902395136926628,7
identity,0.1,noise,20.0,"(100,)",0.0005121026386557537,0.9869303405076091,2,0.9874424431462648,8
identity,0.1,noise,20.0,"(100,)",0.00014686279746389808,0.987840048663673,2,0.9879869114611369,9
relu,0.0001,dominant,0.0,"(100,)",0.0037705514524174477,0.9876143920414266,2,0.9913849434938441,0
relu,0.0001,dominant,0.0,"(100,)",0.00196872310225904,0.9868786623018042,2,0.9888473854040633,1
relu,0.0001,dominant,0.0,"(100,)",0.0011832132346953905,0.988707178560091,2,0.9898903917947864,2
relu,0.0001,dominant,0.0,"(100,)",0.002630518807903104,0.9883888420746618,2,0.9910193608825649,3
relu,0.0001,dominant,0.0,"(100,)",0.002206784723812305,0.9868595377042101,2,0.9890663224280224,4
relu,0.0001,dominant,0.0,"(100,)",0.004639194614013409,0.9853456263272626,2,0.989984820941276,5
relu,0.0001,dominant,0.0,"(100,)",0.002316837484906187,0.9873615403532457,2,0.9896783778381519,6
relu,0.0001,dominant,0.0,"(100,)",0.0036399640021190782,0.987359390957724,2,0.990999354959843,7
relu,0.0001,dominant,0.0,"(100,)",0.003159135793520451,0.9858680301271053,2,0.9890271659206258,8
relu,0.0001,dominant,0.0,"(100,)",0.0025807862718959518,0.9880469751803136,2,0.9906277614522095,9
relu,0.0001,dominant,2.0,"(100,)",0.09323974163405246,0.8981584949910079,2,0.9913982366250603,0
relu,0.0001,dominant,2.0,"(100,)",0.034069112683166036,0.9547743717015484,2,0.9888434843847145,1
relu,0.0001,dominant,2.0,"(100,)",0.01918055842363564,0.9707056432145081,2,0.9898862016381438,2
relu,0.0001,dominant,2.0,"(100,)",0.04960692907935249,0.9414182040876762,2,0.9910251331670287,3
relu,0.0001,dominant,2.0,"(100,)",0.04459161245703813,0.9444765647354678,2,0.989068177192506,4
relu,0.0001,dominant,2.0,"(100,)",0.0848957789617546,0.9050180997867943,2,0.9899138787485489,5
relu,0.0001,dominant,2.0,"(100,)",0.05490695187260397,0.9347709940313743,2,0.9896779459039783,6
relu,0.0001,dominant,2.0,"(100,)",0.07398610817483453,0.9169703677965714,2,0.9909564759714059,7
relu,0.0001,dominant,2.0,"(100,)",0.08228145770322415,0.9067497512443856,2,0.9890312089476098,8
relu,0.0001,dominant,2.0,"(100,)",0.03701508449694402,0.953602789000971,2,0.990617873497915,9
relu,0.0001,dominant,10.0,"(100,)",7.94245380696352,-6.951083237619852,2,0.9913705693436683,0
relu,0.0001,dominant,10.0,"(100,)",6.097751448653933,-5.1089350174401575,2,0.988816431213776,1
relu,0.0001,dominant,10.0,"(100,)",3.570708951954737,-2.580841515706608,2,0.9898674362481292,2
relu,0.0001,dominant,10.0,"(100,)",5.402444205639771,-4.4114070944416826,2,0.9910371111980882,3
relu,0.0001,dominant,10.0,"(100,)",5.48621411754125,-4.4972678642071875,2,0.9889462533340628,4
relu,0.0001,dominant,10.0,"(100,)",8.27132831558781,-7.283176893317927,2,0.9881514222698831,5
relu,0.0001,dominant,10.0,"(100,)",7.134382016477077,-6.144739387370077,2,0.989642629107,6
relu,0.0001,dominant,10.0,"(100,)",7.111542079868494,-6.120882522391837,2,0.9906595574766565,7
relu,0.0001,dominant,10.0,"(100,)",8.207128359268728,-7.218094207826036,2,0.989034151442692,8
relu,0.0001,dominant,10.0,"(100,)",5.321867443170236,-4.331471984853917,2,0.9903954583163183,9
relu,0.0001,dominant,20.0,"(100,)",38.54386822412583,-37.55271412844798,2,0.9911540956778502,0
relu,0.0001,dominant,20.0,"(100,)",31.482469033374382,-30.493712179084753,2,0.9887568542896311,1
relu,0.0001,dominant,20.0,"(100,)",18.861569685588737,-17.871730216795875,2,0.9898394687928626,2
relu,0.0001,dominant,20.0,"(100,)",26.963410146500777,-25.972383062754155,2,0.9910270837466225,3
relu,0.0001,dominant,20.0,"(100,)",27.29526677749418,-26.30676395054502,2,0.9885028269491607,4
relu,0.0001,dominant,20.0,"(100,)",40.20900479605652,-39.22638349172742,2,0.9826213043290974,5
relu,0.0001,dominant,20.0,"(100,)",35.54621643937172,-34.55669353164658,2,0.9895229077251384,6
relu,0.0001,dominant,20.0,"(100,)",34.80876350546302,-33.81875725182205,2,0.9900062536409676,7
relu,0.0001,dominant,20.0,"(100,)",40.28725701255767,-39.29824894962504,2,0.9890080629326247,8
relu,0.0001,dominant,20.0,"(100,)",27.06507997454221,-26.07537397777283,2,0.9897059967693801,9
relu,0.0001,noise,0.0,"(100,)",0.0037705514524174477,0.9876143920414266,2,0.9913849434938441,0
relu,0.0001,noise,0.0,"(100,)",0.00196872310225904,0.9868786623018042,2,0.9888473854040633,1
relu,0.0001,noise,0.0,"(100,)",0.0011832132346953905,0.988707178560091,2,0.9898903917947864,2
relu,0.0001,noise,0.0,"(100,)",0.002630518807903104,0.9883888420746618,2,0.9910193608825649,3
relu,0.0001,noise,0.0,"(100,)",0.002206784723812305,0.9868595377042101,2,0.9890663224280224,4
relu,0.0001,noise,0.0,"(100,)",0.004639194614013409,0.9853456263272626,2,0.989984820941276,5
relu,0.0001,noise,0.0,"(100,)",0.002316837484906187,0.9873615403532457,2,0.9896783778381519,6
relu,0.0001,noise,0.0,"(100,)",0.0036399640021190782,0.987359390957724,2,0.990999354959843,7
relu,0.0001,noise,0.0,"(100,)",0.003159135793520451,0.9858680301271053,2,0.9890271659206258,8
relu,0.0001,noise,0.0,"(100,)",0.0025807862718959518,0.9880469751803136,2,0.9906277614522095,9
relu,0.0001,noise,2.0,"(100,)",0.005792002691174969,0.9855455619559567,2,0.9913375646471316,0
relu,0.0001,noise,2.0,"(100,)",0.00222385906643896,0.9865850465516719,2,0.9888089056181109,1
relu,0.0001,noise,2.0,"(100,)",0.0018560508042911872,0.9880703792640495,2,0.9899264300683407,2
relu,0.0001,noise,2.0,"(100,)",0.0038449317767027535,0.9871707873092833,2,0.9910157190859861,3
relu,0.0001,noise,2.0,"(100,)",0.002263964242485761,0.9867925018209102,2,0.9890564660633959,4
relu,0.0001,noise,2.0,"(100,)",0.004253935795799468,0.9857308974435497,2,0.9899848332393492,5
relu,0.0001,noise,2.0,"(100,)",0.00289781880639306,0.9866587528431394,2,0.9895565716495325,6
relu,0.0001,noise,2.0,"(100,)",0.0024990746266384534,0.9884973868126928,2,0.9909964614393313,7
relu,0.0001,noise,2.0,"(100,)",0.004468262224312514,0.9845669544354977,2,0.9890352166598102,8
relu,0.0001,noise,2.0,"(100,)",0.0028012701381584515,0.9877602235986698,2,0.9905614937368282,9
relu,0.0001,noise,10.0,"(100,)",0.05423188704813642,0.936625733990982,2,0.9908576210391185,0
relu,0.0001,noise,10.0,"(100,)",0.026185057479829132,0.9609276941445144,2,0.9871127516243435,1
relu,0.0001,noise,10.0,"(100,)",0.027543872836721994,0.9621945051984607,2,0.9897383780351827,2
relu,0.0001,noise,10.0,"(100,)",0.019849427988875568,0.9711483743656678,2,0.9909978023545434,3
relu,0.0001,noise,10.0,"(100,)",0.028205786698491053,0.9602753366092073,2,0.9884811233076983,4
relu,0.0001,noise,10.0,"(100,)",0.04805477961010396,0.9419300709498092,2,0.9899848505599131,5
relu,0.0001,noise,10.0,"(100,)",0.04586815848937564,0.9409684846714196,2,0.9868366431607952,6
relu,0.0001,noise,10.0,"(100,)",0.00837280373359428,0.9826113207361121,2,0.9909841244697064,7
relu,0.0001,noise,10.0,"(100,)",0.14085125205545534,0.8481074175183114,2,0.9889586695737668,8
relu,0.0001,noise,10.0,"(100,)",0.023691871783095397,0.965238483676676,2,0.9889303554597714,9
relu,0.0001,noise,20.0,"(100,)",0.14870634515002146,0.840897882881464,2,0.9896042280314855,0
relu,0.0001,noise,20.0,"(100,)",0.0958479843151443,0.8856745464045863,2,0.9815225307197306,1
relu,0.0001,noise,20.0,"(100,)",0.09394228035402308,0.8948135711031185,2,0.9887558514571416,2
relu,0.0001,noise,20.0,"(100,)",0.03398579625845821,0.9569820737052452,2,0.9909678699637035,3
relu,0.0001,noise,20.0,"(100,)",0.06522080614211745,0.9213353248022774,2,0.9865561309443949,4
relu,0.0001,noise,20.0,"(100,)",0.17075529821615,0.8192295022830791,2,0.9899848004992291,5
relu,0.0001,noise,20.0,"(100,)",0.17619617212647554,0.8022169770213146,2,0.9784131491477901,6
relu,0.0001,noise,20.0,"(100,)",0.02658792147073985,0.9643790652898846,2,0.9909669867606244,7
