dgp,drift_z,logreg_logloss,mlp_excess_logloss,mlp_logloss,n_test_class1,n_train_class1,seed,trial,weighted_drift_score
sinusoidal_binary,20.0,9.992007221626413e-16,1.1653122911071236e-14,1.2652323633233877e-14,500,1029,8,1,14.281898776720185
sinusoidal_binary,20.0,9.992007221626413e-16,0.0,9.992007221626413e-16,500,1003,8,2,14.402070751092456
linear_binary,0.0,0.6757402580768461,0.0019001718448266036,0.6776404299216727,259,1019,9,0,0.03000241197454887
linear_binary,0.0,0.6895532474119409,0.0013514023186147472,0.6909046497305557,257,1016,9,1,0.05204555669971858
linear_binary,0.0,0.695530547120192,-0.0007763590071449,0.6947541881130471,247,1007,9,2,0.023299891100785335
linear_binary,1.0,0.6564101346083394,0.002071592537469913,0.6584817271458093,296,1019,9,0,0.7201155825630217
linear_binary,1.0,0.6779305620452727,0.0019430896296743772,0.6798736516749471,295,1016,9,1,0.7551991851693459
linear_binary,1.0,0.6810955352826386,0.0035283450364246294,0.6846238803190632,285,1007,9,2,0.752895814460695
linear_binary,2.0,0.6131844352870123,0.0042742837949598655,0.6174587190819721,335,1019,9,0,1.4516721811769102
linear_binary,2.0,0.6361745271014293,0.023022754275339508,0.6591972813767688,337,1016,9,1,1.458352813638973
linear_binary,2.0,0.645383334212805,0.008686649489726306,0.6540699837025313,323,1007,9,2,1.4824917378206048
linear_binary,3.0,0.5455926211084432,0.002950306352460963,0.5485429274609042,371,1019,9,0,2.1832287797907974
linear_binary,3.0,0.5823538871030756,0.04292856777147147,0.625282454874547,367,1016,9,1,2.1615064421086
linear_binary,3.0,0.5907444064776012,0.015276302886286564,0.6060207093638877,357,1007,9,2,2.2120876611805156
linear_binary,5.0,0.42173658481170534,0.005227158781215435,0.4269637435929208,422,1019,9,0,3.646341977018577
linear_binary,5.0,0.4199897670865076,0.1056160743993092,0.5256058414858168,426,1016,9,1,3.5678136990478606
linear_binary,5.0,0.4554079769660393,0.03133587195867327,0.48674384892471256,415,1007,9,2,3.671279507900337
linear_binary,7.0,0.3128201424260679,0.003108765208216624,0.31592890763428455,452,1019,9,0,5.109455174246352
linear_binary,7.0,0.31296192547602814,0.12441245080129154,0.4373743762773197,452,1016,9,1,4.974120955987122
linear_binary,7.0,0.31636640100954305,0.04019704703897187,0.3565634480485149,452,1007,9,2,5.130471354620153
linear_binary,10.0,0.17806055867368917,0.0009302985404910924,0.17899085721418026,478,1019,9,0,7.304124970088016
linear_binary,10.0,0.1784853795575052,0.13594628852571478,0.31443166808322,478,1016,9,1,7.083581841395995
linear_binary,10.0,0.1674699060783849,0.04002526370568957,0.20749516978407448,480,1007,9,2,7.319259124699881
linear_binary,15.0,0.044985089514763085,0.0003345146650942446,0.04531960417985733,496,1019,9,0,10.96190796315746
linear_binary,15.0,0.05659461569818931,0.10899326945543415,0.16558788515362347,495,1016,9,1,10.599349983744128
linear_binary,15.0,0.03771046108261373,0.028239822073537917,0.06595028315615165,497,1007,9,2,10.967238741499427
linear_binary,20.0,0.014891120996385033,-0.00012494230800703943,0.014766178688377993,499,1019,9,0,14.619690956226897
linear_binary,20.0,0.002853502200974277,0.07756296069110487,0.08041646289207914,500,1016,9,1,14.115118126092277
linear_binary,20.0,0.015186035165595208,0.010458058667374755,0.025644093832969964,499,1007,9,2,14.615218358298986
interaction_binary,0.0,0.6755174910726578,-0.06286037903395014,0.6126571120387077,254,975,9,0,0.04579452994135808
interaction_binary,0.0,0.6904002968959269,-0.05532839479455476,0.6350719021013721,247,1005,9,1,0.04038020072955464
interaction_binary,0.0,0.6865244125696989,-0.06665956056197875,0.6198648520077201,246,1019,9,2,0.07614866453790944
interaction_binary,1.0,0.6745810975893781,-0.10530031337525181,0.5692807842141263,284,975,9,0,0.7814247231032724
interaction_binary,1.0,0.6816427036958287,-0.07594820271065805,0.6056945009851706,281,1005,9,1,0.7119116026667276
interaction_binary,1.0,0.679820024404924,-0.09613593020621458,0.5836840941987094,273,1019,9,2,0.6477135468275064
interaction_binary,2.0,0.675029245744059,-0.19583293541678182,0.47919631032727716,293,975,9,0,1.5170549162651874
interaction_binary,2.0,0.6749353746617187,-0.15763681786465267,0.517298556797066,302,1005,9,1,1.4320452697604085
interaction_binary,2.0,0.6699557938897116,-0.1584581015944453,0.5114976922952663,297,1019,9,2,1.3575426045441485
interaction_binary,3.0,0.6834350953533833,-0.2846890627969143,0.398746032556469,301,975,9,0,2.252685109427104
interaction_binary,3.0,0.6773711739484983,-0.2359655821388001,0.44140559180969824,307,1005,9,1,2.152178936854092
interaction_binary,3.0,0.659033956404897,-0.21312732747455632,0.4459066289303407,312,1019,9,2,2.0673716622607894
interaction_binary,5.0,0.7378584297093543,-0.27436970407081357,0.46348872563854077,305,975,9,0,3.723945495750933
interaction_binary,5.0,0.7138021986532377,-0.32220888272698156,0.3915933159262561,315,1005,9,1,3.5924462710414558
interaction_binary,5.0,0.6523237589645126,-0.22424547118607596,0.4280782877784366,325,1019,9,2,3.4870297776940737
interaction_binary,7.0,0.8230181652894758,-0.19786956290758517,0.6251486023818906,310,975,9,0,5.195205882074764
interaction_binary,7.0,0.788532471119029,-0.3950066151173176,0.3935258560017114,320,1005,9,1,5.0327136052288255
interaction_binary,7.0,0.6781559016967584,-0.1728363446489367,0.5053195570478217,323,1019,9,2,4.906687893127361
interaction_binary,10.0,1.0053159969742664,-0.03058610197448064,0.9747298949997858,314,975,9,0,7.402096461560507
interaction_binary,10.0,0.9480539729714607,-0.5340014387013392,0.4140525342701215,325,1005,9,1,7.193114606509883
interaction_binary,10.0,0.7400664980616649,-0.03522572707207372,0.7048407709895912,323,1019,9,2,7.036175066277292
interaction_binary,15.0,1.4222653163837085,0.32687250724776673,1.7491378236314752,313,975,9,0,11.080247427370077
interaction_binary,15.0,1.2856934719630249,-0.7790108009072816,0.5066826710557433,330,1005,9,1,10.793782941978288
interaction_binary,15.0,0.9224051420023411,0.26218621857537405,1.1845913605777152,320,1019,9,2,10.585320354860501
interaction_binary,20.0,1.8936278924184498,0.6934020236374718,2.5870299160559216,311,975,9,0,14.75839839317967
interaction_binary,20.0,1.6623148131453855,-1.0155771188751275,0.6467376942702581,333,1005,9,1,14.394451277446695
interaction_binary,20.0,1.13274593973864,0.5489047925699087,1.6816507323085486,322,1019,9,2,14.134465643443704
sinusoidal_binary,0.0,0.4254889467052435,0.06649968672785223,0.49198863343309573,236,1028,9,0,0.01993895706038635
sinusoidal_binary,0.0,0.4302491495753246,0.05214049227756007,0.4823896418528847,245,983,9,1,0.028954081078545496
sinusoidal_binary,0.0,0.43518230596958174,-0.0006062806312648883,0.43457602533831685,220,1004,9,2,0.052718808534125285
sinusoidal_binary,1.0,0.379704270183155,0.04877184942831225,0.42847611961146725,380,1028,9,0,0.7129429737027922
sinusoidal_binary,1.0,0.34586731412225413,0.04640947370825799,0.3922767878305121,390,983,9,1,0.7058836369082796
sinusoidal_binary,1.0,0.41811606225266407,-0.002004947651667921,0.41611111460099615,390,1004,9,2,0.6768034211331765
sinusoidal_binary,2.0,0.22563108794624753,0.03744021653252211,0.26307130447876964,462,1028,9,0,1.4342955199171643
sinusoidal_binary,2.0,0.2848486786095309,-0.01598367456314681,0.2688650040463841,467,983,9,1,1.4150170031334643
sinusoidal_binary,2.0,0.25038662046324106,-0.010176324178349128,0.24021029628489193,463,1004,9,2,1.390540954998343
sinusoidal_binary,3.0,0.2924714185858516,-0.08691751099463513,0.20555390759121644,477,1028,9,0,2.1556480661315396
sinusoidal_binary,3.0,0.3659216556887882,-0.1200570633338798,0.2458645923549084,470,983,9,1,2.1241503693586465
sinusoidal_binary,3.0,0.3222040187373344,-0.030140985458152247,0.29206303327918215,477,1004,9,2,2.1042784888635095
sinusoidal_binary,5.0,0.3597296966485958,-0.20434766103579027,0.1553820356128055,481,1028,9,0,3.5983531585602857
sinusoidal_binary,5.0,0.32176965654836254,-0.14423635673201174,0.1775332998163508,483,983,9,1,3.5424171018090145
sinusoidal_binary,5.0,0.33144659745602295,-0.04215153130532373,0.2892950661506992,484,1004,9,2,3.5317535565938445
sinusoidal_binary,7.0,0.06568541443315205,-0.03615942033274347,0.029525994100408588,497,1028,9,0,5.041058250989031
sinusoidal_binary,7.0,0.046325908974304116,-0.02121944837349161,0.025106460600812504,498,983,9,1,4.960683834259384
sinusoidal_binary,7.0,0.021046778108362026,-0.003115216838233792,0.017931561270128234,499,1004,9,2,4.959228624324179
sinusoidal_binary,10.0,2.719817830194893e-09,0.0005806154037012369,0.000580618123519067,500,1028,9,0,7.205115889632147
sinusoidal_binary,10.0,3.6121305423731005e-09,1.9485050303508094e-05,1.9488662434050468e-05,500,983,9,1,7.088083932934939
sinusoidal_binary,10.0,3.802812943410216e-10,1.1185777774877286e-08,1.1566059069218308e-08,500,1004,9,2,7.100441225919683
sinusoidal_binary,15.0,4.7606363295952456e-14,1.3919242017928129e-05,1.3919242065534492e-05,500,1028,9,0,10.811878620704007
sinusoidal_binary,15.0,7.603873086740714e-14,6.482750068396029e-08,6.482757672269116e-08,500,983,9,1,10.633750764060864
sinusoidal_binary,15.0,2.484901173716085e-15,8.464093870287245e-13,8.488942882024406e-13,500,1004,9,2,10.669128895245507
sinusoidal_binary,20.0,9.992007221626413e-16,3.3025302063179254e-07,3.3025302163099326e-07,500,1028,9,0,14.418641351775875
sinusoidal_binary,20.0,9.992007221626413e-16,2.1738091956612755e-10,2.1738191876684972e-10,500,983,9,1,14.179417595186777
sinusoidal_binary,20.0,9.992007221626413e-16,1.1324274851176631e-17,1.010524997013818e-15,500,1004,9,2,14.237816564571323
